authority_score,betweenness,closeness
7.75422729233e-06,11386.0,2.53091205385,
1.05750833722e-06,18.0,2.15159367241,
2.77739128681e-07,4.0,2.04547211951,
3.55816155057e-07,2978.0,2.55052473812,
5.38208558759e-08,2682.0,2.89134636014,
6.89325060097e-07,4.0,2.41373109516,
3.33519964188e-07,2.0,1.97760043291,
1.0506832967e-06,0.0,1.86259569747,
1.23100159759e-08,3209.0,2.84749328872,
5.97028698641e-08,806.0,2.67190221681,
6.24656952442e-07,1.0,1.80447005718,
5.96115727186e-08,0.0,1.87220000316,
1.46134688131e-08,0.0,3.13561668229,
4.89323773614e-08,4.0,2.739517722,
2.83411266615e-08,0.0,2.23596898391,
3.33840341347e-08,0.0,2.17666734782,
2.72415329535e-08,726.0,2.35502219078,
5.78549158073e-07,0.0,1.95452315765,
1.1177901507e-05,1144.0,2.25780218791,
4.70611977743e-09,2700.0,3.34236040285,
7.35507390592e-09,10.0,3.13667613019,
2.90375688535e-08,0.0,2.23592574297,
1.86985471876e-08,0.0,2.53371666123,
2.62097167306e-08,1935.0,2.66549999109,
8.52710975008e-08,64.0,2.38793826347,
5.05519764786e-07,4.0,1.84341475486,
4.80594795965e-08,0.0,2.27200757916,
1.81383407766e-05,27216.0,3.30093817665,
4.7539331546e-09,3930.0,3.34241472266,
2.0457892564e-08,0.0,2.50621769337,
2.94926817438e-08,0.0,2.76247768453,
2.7117666581e-07,114.0,2.19055794052,
4.147882511e-08,30.0,2.27040389542,
1.43079476987e-06,12.0,2.36778299789,
2.67223461528e-08,0.0,2.84250457023,
1.43961251815e-05,5723.0,2.53741275632,
7.03754427052e-07,0.0,1.70019848005,
2.86791487322e-08,4089.0,2.32848896873,
9.62160507551e-09,0.0,2.99559194467,
4.55041274782e-08,129.0,2.36548148841,
6.91724623258e-08,0.0,2.47995825658,
5.09956531164e-07,1.0,1.89980787524,
1.10263883611e-05,0.0,2.03522441947,
1.77615484449e-06,1.0,1.83385508114,
2.75244458389e-08,0.0,2.30576195922,
4.0365296124e-08,0.0,2.07936410733,
5.53922830889e-07,2.0,1.84034354492,
2.50426998294e-08,0.0,2.38796465917,
3.42033312021e-08,0.0,2.18620295595,
3.15765844284e-08,0.0,3.226297373,
3.72524571776e-08,19.0,2.76690395303,
2.08302867002e-08,4348.0,2.92434286668,
2.95897346451e-08,0.0,2.88981646567,
4.99958188792e-07,2.0,1.84084578336,
3.01243206665e-07,0.0,2.13148407097,
1.69828112453e-06,12.0,2.35643132776,
1.48906766029e-06,0.0,2.30012833427,
3.04222335728e-08,0.0,2.25010898113,
3.36145803018e-07,121.0,2.2541027593,
2.87859020663e-09,0.0,3.50506704877,
1.46548252058e-08,11300.0,3.50563538961,
4.10250439176e-08,0.0,2.0512672393,
1.73234827386e-08,3871.0,2.63884204548,
2.6334867878e-07,9.0,2.15971242913,
1.60460975498e-06,402.0,2.22016908332,
2.18242397707e-08,0.0,2.48755507639,
3.47738081672e-08,7805.0,2.76495521667,
4.68535565739e-07,2.0,1.90168695232,
1.14270379888e-08,0.0,2.88829285049,
3.94280610967e-08,2755.0,2.12525144473,
3.14826671256e-07,31160.0,2.81090467819,
2.68905107981e-08,0.0,2.32232252033,
1.63352242332e-07,2584.0,2.3455648665,
4.72718967829e-08,0.0,2.35707058226,
7.03567062626e-07,98.0,2.48542146438,
2.08653409776e-08,0.0,2.50621769337,
9.46655173652e-08,7710.0,2.84591075537,
1.9590576424e-08,1917.0,2.62697437832,
4.27252394216e-08,4.0,2.0023651355,
1.07484026407e-08,0.0,2.93948640595,
2.44722335813e-08,0.0,2.33709305959,
7.96489142411e-07,0.0,1.71229084637,
9.73768071387e-09,31930.0,3.14094867179,
2.05326524506e-08,9.0,2.53411847006,
1.59687899274e-07,20808.0,2.96462618338,
1.63232578923e-06,26268.0,2.80392724132,
4.11575328431e-08,0.0,2.44519110413,
1.68368775125e-08,5204.0,2.88554312331,
4.32527323351e-08,192.0,2.35950222119,
1.85077772204e-08,3948.0,2.55460186269,
5.27188180595e-08,479.0,2.38053796958,
4.53525362361e-08,0.0,1.97055536744,
4.27152038813e-08,2808.0,2.32056636213,
2.35534673104e-08,13.0,2.36064147194,
2.88056080466e-08,167.0,2.35848918465,
2.88454326384e-09,0.0,3.50521375813,
1.85854001721e-06,0.0,1.95824417507,
3.99864401551e-08,7.0,2.0649820898,
4.05473421442e-08,0.0,2.46342071729,
4.5760643851e-08,189.0,2.67187190956,
1.80058695996e-07,5581.0,2.47459058607,
2.61530608146e-08,4427.0,2.44918072571,
4.21943158467e-07,271.0,2.13079255362,
2.96520838193e-08,0.0,2.27648851797,
1.48956461033e-07,0.0,2.50779720758,
1.25206466143e-05,922.0,2.42235331666,
3.14398660139e-08,3929.0,2.63849111516,
9.069989682e-09,3723.0,3.13602634961,
1.13620811405e-08,0.0,2.88831172368,
4.09933002715e-08,109.0,2.52139934744,
5.58655927758e-08,6683.0,2.90610173087,
5.31295877691e-08,0.0,2.46715516337,
1.01459407628e-06,68.0,2.78017649351,
3.87315534537e-08,3980.0,2.6567121233,
7.14064725419e-07,16.0,2.2300759421,
5.32897208597e-08,6366.0,2.83573062765,
2.74853970282e-08,7865.0,2.32379298318,
2.83093548199e-08,0.0,2.28079998382,
2.50462337272e-08,3952.0,2.66670913743,
3.88234503704e-08,0.0,2.07240285288,
7.59781972735e-09,0.0,3.14102878519,
8.98382072489e-07,0.0,1.7921806353,
3.17300233698e-07,2.0,1.98658310045,
8.6012176983e-06,3844.0,2.3071754943,
6.0206513393e-08,27.0,2.08350040269,
3.84905853955e-07,2775.0,2.43463368789,
4.6704084631e-08,0.0,2.94326179164,
5.59397614573e-08,0.0,1.83701228673,
2.49310069313e-08,11462.0,2.84536508669,
2.29383092402e-08,0.0,2.40811463934,
0.0140803071095,288921.0,3.40651167976,
1.30074470991e-06,71.0,2.25302478198,
2.69339503334e-08,0.0,2.32105638441,
3.5525214915e-08,73.0,2.44537062786,
5.15346736629e-07,5.0,2.36394339349,
1.37511719526e-06,43.0,2.38321158469,
4.75125123536e-08,2960.0,2.57572603729,
4.54625472754e-08,5496.0,2.24330464251,
6.17156418671e-09,0.0,3.226297373,
4.72110021934e-08,634.0,2.26185553293,
7.69729284815e-09,0.0,3.13555937499,
2.36066912041e-08,141.0,2.89427204097,
1.72195402372e-08,0.0,2.60454478076,
5.4523083985e-08,0.0,1.85989131644,
4.76802555484e-07,8958.0,3.07831822514,
1.69999580819e-08,0.0,2.60567721931,
3.35129490579e-08,0.0,2.20632861515,
2.67879071881e-06,161.0,3.19304459387,
7.55229833815e-08,6652.0,2.49553585349,
1.1462079278e-05,0.0,2.13218586763,
3.20965111271e-08,0.0,3.13544980428,
6.11189134342e-08,170.0,2.20891734516,
9.32137634152e-07,0.0,1.82678636422,
2.10300806328e-08,0.0,2.48473397306,
1.19525586403e-08,0.0,2.89083084523,
1.08246604658e-06,4.0,2.33642394971,
2.47010027027e-08,23923.0,2.74965003713,
2.40554018581e-08,0.0,2.40528365396,
2.39850091918e-08,0.0,2.40528365396,
4.44128840615e-08,1.0,1.9502114368,
3.29517711813e-08,11.0,2.30619045806,
4.09905084144e-08,27.0,2.36042417222,
1.20678615448e-08,3898.0,3.06211757734,
1.35256656808e-08,0.0,2.76262709747,
2.39413570263e-08,3741.0,2.36013346119,
6.30174932908e-08,4091.0,2.58723864784,
4.35902884425e-08,23.0,2.02647558482,
2.39979282035e-08,0.0,2.37039524843,
3.71936443703e-08,2.0,2.0337311044,
7.21734149651e-08,19947.0,2.6806664646,
1.0859029821e-08,0.0,2.93908528222,
2.80122996767e-08,0.0,2.23681826916,
2.90727490946e-08,3125.0,2.34583834584,
1.02496563096e-05,94.0,2.55066629108,
6.23934491729e-09,0.0,3.22658008656,
6.3074403309e-08,0.0,2.33836817468,
5.91485226704e-08,0.0,2.278913976,
8.5613225376e-06,172.0,2.30989769221,
3.04207719986e-08,3.0,2.27638521836,
4.45174017188e-08,5.0,2.14710601213,
1.63425667709e-06,0.0,1.8373909705,
1.70754723568e-07,17.0,2.25327601494,
4.94327882266e-08,8384.0,2.77557328015,
1.11199074621e-07,459.0,2.32208495643,
1.30924534553e-06,2.0,1.81203591429,
1.32982558195e-07,0.0,3.06015915016,
8.25820334166e-06,10.0,2.16922696678,
1.41475848785e-05,341.0,2.19275044611,
1.96798653219e-07,38.0,2.19022976503,
4.53616907331e-08,2.0,2.07404387374,
2.01538509831e-08,90.0,2.65126884696,
2.94795926468e-08,10982.0,2.7732102625,
5.10116209403e-07,666.0,2.64200766779,
2.89440359469e-08,6047.0,2.53900497531,
8.29578551845e-07,0.0,1.79807528437,
1.93054914621e-08,198.0,2.56870671912,
2.27583425045e-07,1.0,2.21658030756,
2.86121386153e-08,0.0,2.27969215166,
5.96089266735e-06,65203.0,3.14962923836,
4.38425570363e-07,15.0,2.18091678917,
5.53567842215e-08,8179.0,2.89341469225,
4.20051226691e-08,10999.0,2.67410592428,
3.68501072691e-07,62.0,2.35216934824,
6.58466832427e-07,0.0,1.87393128556,
6.82066516385e-06,7209.0,2.67979085922,
2.62688095375e-08,0.0,2.2923141476,
2.88452403569e-07,0.0,2.10267224315,
2.76352197735e-08,0.0,2.29296143749,
3.28622425753e-08,6863.0,2.67449579285,
4.98510012868e-08,1059.0,2.27956916881,
4.73971175879e-09,0.0,3.34205344693,
9.57243400837e-07,0.0,1.66050553692,
2.99604075494e-08,40.0,2.50404691864,
6.22460132639e-08,181.0,2.47149969165,
3.19011768007e-08,0.0,2.22258291133,
1.55345071611e-06,0.0,1.88491232454,
9.93324115812e-09,7323.0,3.00061782533,
1.01046111742e-07,498.0,2.41109952822,
1.66981722542e-06,0.0,1.86221188162,
4.54117685679e-08,0.0,2.27451201618,
7.93668025492e-08,6.0,2.4327185325,
1.36204446142e-06,1.0,1.93587063125,
2.90744370039e-09,0.0,3.50506704877,
1.71260534038e-06,508.0,2.47220362931,
2.24912323321e-07,4094.0,2.56779271447,
1.83122380297e-08,3810.0,2.86074042496,
1.38549990544e-06,0.0,1.9225104583,
2.84534696536e-08,3938.0,2.64508244627,
3.46187183786e-08,0.0,2.19511438748,
1.93302866952e-08,6469.0,2.56246535893,
5.06996738843e-08,0.0,2.29423783865,
2.60309481887e-08,0.0,2.35309720316,
5.45793428741e-08,69.0,2.16879773479,
1.2053668457e-06,5.0,1.66954949815,
2.30073865562e-07,3682.0,2.4211270366,
2.32288162851e-07,3.0,2.16400748804,
5.52144146748e-08,40.0,2.00831202504,
1.06341422346e-07,8588.0,2.89009376674,
2.05973385444e-08,3457.0,2.54274688597,
4.71648763754e-08,0.0,2.02799493689,
0.0190840754254,315325.0,3.51274917506,
2.95944782276e-08,1.0,2.25438356077,
7.74259833502e-09,0.0,3.13546860486,
5.01304676589e-07,26.0,2.23279862807,
3.37264981359e-08,1.0,2.18616187594,
5.8866346422e-08,42.0,2.15706520154,
1.8258377632e-06,10425.0,2.40864016953,
4.21817088212e-08,1702.0,2.60049732295,
4.72123056292e-09,0.0,3.34205344693,
4.01916543169e-08,2.0,2.06174888754,
3.84488294664e-08,0.0,2.46410941835,
1.99043318264e-06,0.0,2.27488148406,
1.17463658012e-05,38.0,2.42650978979,
5.37259004643e-08,6791.0,2.80811525911,
2.34100488289e-08,0.0,2.42396342166,
3.99954273875e-08,311.0,2.47624856675,
1.01101875765e-07,14923.0,2.6440036769,
3.15715524191e-08,34.0,2.3409549869,
5.25190010975e-08,11.0,2.32620335271,
9.20986803612e-07,7.0,2.31918314463,
8.12791955035e-07,1286.0,2.59970077179,
1.41995431491e-08,7831.0,2.80329259117,
8.93262521049e-07,4.0,1.86767108145,
2.747033726e-08,0.0,2.30576195922,
1.35704974599e-08,5.0,2.76356306905,
1.49380547404e-06,0.0,1.66693281746,
1.00025180393e-06,341.0,2.18985130013,
6.17154685906e-07,0.0,1.96120403813,
2.79819071017e-08,0.0,2.32107930249,
7.34260275437e-09,0.0,3.13544980428,
1.20822118204e-06,0.0,1.69835725413,
7.16553682785e-07,8.0,1.81380192033,
1.34200019604e-06,0.0,1.69765553116,
4.90656813948e-08,725.0,2.27067367563,
1.92578013658e-06,0.0,1.75796890845,
1.67039621508e-06,2.0,2.35403431182,
6.18159026909e-07,8.0,1.94488720412,
4.28831156115e-08,0.0,2.44333439702,
3.87571137378e-08,0.0,2.09606786541,
9.56541334927e-06,0.0,2.06321900407,
1.57723405621e-05,7952.0,3.1656072717,
7.26254283083e-07,6.0,1.79498411864,
6.73193209151e-07,2371.0,2.55642432932,
9.19910721627e-06,21285.0,2.87686186665,
1.48829273991e-06,0.0,1.99243681537,
7.62375826761e-07,2.0,1.93040942311,
2.70415722215e-08,0.0,2.26772434247,
2.36023318327e-08,0.0,2.42431374847,
9.27509425378e-06,305.0,2.31195977828,
4.72435143426e-09,0.0,3.34205344693,
5.32971300222e-08,8.0,2.37728891993,
2.08265730306e-08,0.0,2.58466346561,
5.9460525939e-08,3998.0,2.28366355467,
1.20110792401e-08,0.0,2.89076873523,
6.41863050079e-07,25.0,2.06591810938,
2.08173914871e-08,9.0,2.47501612546,
2.85463027607e-08,0.0,2.22319322346,
2.87218892941e-08,0.0,2.27993011662,
5.17550596916e-08,53.0,2.2189948262,
9.41989311713e-07,155.0,2.64441949992,
2.84969118385e-08,1.0,2.27870140699,
7.38379719628e-07,70.0,2.36606809359,
1.04774178094e-08,0.0,2.9389911561,
4.36667778422e-08,3945.0,2.69680472145,
6.46047958416e-08,24472.0,2.96154572067,
1.0904941726e-06,0.0,1.755970331,
3.61355172756e-07,200.0,2.27770103836,
4.11792691349e-08,0.0,2.0352721841,
2.77767924269e-08,3467.0,2.58164751008,
3.78413147084e-08,0.0,2.11760692504,
2.33069959272e-08,0.0,2.42393659384,
2.78965018466e-08,1.0,2.26528419753,
1.91471577231e-08,145.0,2.59391205411,
9.59371826832e-09,6617.0,3.2267959865,
3.59064901546e-07,1.0,1.86117888146,
4.56707907014e-07,0.0,1.89925235224,
9.66839586165e-09,0.0,3.00134896219,
4.06149177398e-08,0.0,2.03348294731,
1.46318395431e-07,14561.0,2.72327298559,
7.45856604009e-09,0.0,3.13544980428,
4.03849544702e-08,25487.0,2.56960809383,
7.36759165238e-07,0.0,1.85731685037,
2.24687590309e-08,3758.0,2.4721817359,
4.95695173641e-08,4.0,2.01649600812,
1.12911032545e-06,0.0,1.74741371219,
1.08174691963e-05,0.0,2.45031671139,
8.42668996405e-09,0.0,3.06056949215,
7.81765019739e-07,1.0,1.6647011344,
3.81242592394e-06,116491.0,3.24578569449,
2.20688705014e-08,2.0,2.38932175456,
1.00986359475e-06,0.0,1.66059051968,
1.40536670328e-06,0.0,1.62027914347,
1.39050872043e-08,15803.0,2.81293142924,
2.52595610961e-08,95.0,2.36839405705,
2.14832105251e-08,3.0,2.42619282921,
3.33541815304e-08,0.0,2.20283397441,
1.07773057127e-07,22659.0,2.75594419838,
1.05520581479e-06,15.0,2.35987938665,
1.72571114575e-08,0.0,2.63237522899,
3.0240278673e-08,0.0,2.25062142796,
3.66905117713e-08,15729.0,2.59104552085,
2.47944873188e-08,134.0,2.46291962067,
4.28990472493e-08,1165.0,2.65580640947,
2.20044793455e-08,0.0,2.42462565866,
3.13931883211e-08,0.0,2.24471777562,
1.1280169888e-06,1929.0,2.21726748222,
1.70561169712e-08,2455609.0,3.66198560847,
7.67852584042e-07,1.0,2.00686860972,
2.70375339561e-08,885.0,2.42320977023,
7.97509083581e-08,102511.0,3.25356995963,
4.17933770775e-07,94149.0,3.16666922263,
1.15670665167e-06,2.0,1.66422627677,
2.89290435693e-09,5578.0,3.50567737224,
4.40069267282e-08,1.0,2.00510291893,
6.62317250369e-08,34.0,2.21702113456,
4.6972247648e-09,0.0,3.34205344693,
2.72510727206e-08,2.0,2.62597684656,
2.63487099197e-08,0.0,2.33756014642,
1.44275146886e-08,25.0,2.7670254925,
7.63466578126e-06,3865.0,2.94199190559,
3.97806372858e-08,0.0,2.81217177539,
4.05159724007e-08,3.0,2.19468063783,
6.79568046057e-08,10683.0,2.60892904441,
1.88821834643e-08,0.0,2.99559194467,
1.7103752411e-05,8619.0,2.85532894873,
4.16279197937e-08,161.0,2.1111901967,
2.22099592524e-08,1.0,2.44615986612,
2.50901731953e-08,0.0,2.38728842727,
3.20906223634e-08,0.0,2.17823782496,
1.42698530397e-06,0.0,1.73761511128,
1.28788566756e-08,0.0,2.84287964062,
3.79811440501e-08,70.0,2.05287655891,
4.88090940108e-08,30.0,2.66564208702,
1.64585196982e-08,0.0,3.13591010251,
6.76799414851e-07,5.0,1.98450966612,
9.56808526112e-09,3839.0,3.22720275583,
1.70564084928e-06,0.0,1.75618975309,
4.61722905298e-08,19.0,2.37088000303,
4.29529785635e-08,0.0,2.00778969557,
1.22177716555e-06,0.0,2.06561547353,
0.0085860666626,27851.0,2.78147607604,
3.65397589134e-08,0.0,2.55294013923,
3.54746372519e-08,2037.0,2.51851786983,
9.36098539638e-07,0.0,1.8817484691,
2.58743735923e-07,62.0,2.30259495045,
2.88371776436e-07,11.0,2.10837776757,
3.64564581926e-07,189.0,2.25076891736,
3.19105707845e-08,30.0,2.10187861156,
2.60746523485e-08,20355.0,2.96504048675,
2.54405935947e-08,7015.0,2.72787193926,
2.7170729661e-08,2.0,2.3063200577,
4.91643380354e-08,1051.0,2.31607534872,
1.95607983499e-06,9.0,2.58095440573,
1.22816021277e-08,0.0,2.93893974424,
3.61916867061e-08,4.0,2.11266105266,
3.02537019385e-08,0.0,2.23217145101,
3.95108064394e-07,7.0,2.1045539602,
1.27767286166e-06,0.0,1.71836417436,
1.27419159214e-06,0.0,1.55780204859,
5.42920671007e-07,0.0,1.86715531067,
2.33256619388e-08,0.0,2.40869759432,
1.49362028727e-08,0.0,2.69386450872,
5.81014393006e-08,0.0,2.25565957805,
7.51517580203e-07,0.0,2.00222159736,
5.02954418096e-08,0.0,1.86963325252,
2.18900159293e-08,4.0,2.40907494831,
3.12677161087e-08,89.0,2.46842605296,
4.3061127146e-08,854.0,2.7680377064,
1.60571483486e-06,5334.0,2.6088080558,
2.08900990502e-08,0.0,2.48464544156,
1.45808990762e-08,0.0,2.72660416766,
1.39631689348e-08,3010.0,2.73068877625,
1.1849033301e-06,220.0,2.24308887432,
3.84820441833e-08,0.0,2.0894725576,
9.84734379405e-07,0.0,1.82714321994,
9.50364286404e-07,0.0,1.85340094653,
2.49120957748e-07,61.0,2.03978581364,
2.89057759942e-09,3105.0,3.50520342849,
1.66535760572e-08,0.0,2.6322242547,
1.09211287648e-06,0.0,1.82296374404,
3.25873223416e-08,10445.0,2.91781803679,
8.50190693216e-09,0.0,3.06018994431,
4.70799447781e-09,0.0,3.34634061463,
1.05151332686e-06,691.0,2.39167382011,
6.2684031294e-09,0.0,3.2267165331,
2.7660932764e-08,0.0,2.30653972883,
2.3100006355e-08,1.0,2.42460969346,
7.06157895792e-07,52.0,2.32991545627,
3.21825674092e-08,0.0,2.19977488285,
3.0292816884e-08,5.0,2.26221383655,
1.86715377653e-06,58.0,2.45544208994,
8.82388713175e-06,3904.0,2.43616531199,
3.21470980613e-08,5.0,2.1577884993,
7.62873537801e-08,7.0,2.5306717403,
3.32858855028e-07,27.0,2.53892636832,
2.21537532977e-08,0.0,2.4638425495,
3.92839617862e-07,4735.0,2.58770340454,
2.05335372641e-08,0.0,2.93942305146,
7.45856604009e-09,0.0,3.13544980428,
8.48028339372e-08,0.0,3.13564866454,
6.90472138548e-08,4.0,2.23380555467,
6.25177656154e-08,131.0,2.49549625796,
1.10282707506e-05,4420.0,2.6793496604,
2.17057833976e-08,15.0,2.41002913992,
9.76032224332e-06,25.0,2.06212482113,
5.85996908339e-08,118.0,2.50836748686,
1.75211797704e-08,0.0,2.60561441146,
2.3223167099e-08,60.0,2.36620052643,
5.66438952806e-08,4.0,1.83939759638,
2.94552817055e-08,738.0,2.40742572376,
2.68126651659e-08,0.0,2.84250457023,
6.04197699852e-07,0.0,1.97516106885,
2.84444024404e-08,71.0,2.23236035136,
1.08631282343e-06,0.0,2.8824413747,
1.47254659059e-08,0.0,3.06015915016,
1.30874951893e-06,0.0,1.61256227323,
4.1358936137e-08,4319.0,2.65678207137,
7.3268808575e-07,5.0,1.81453427574,
4.46807266373e-07,8.0,1.9238656972,
8.7439265866e-09,7410.0,3.13980431487,
2.83931160604e-08,0.0,2.27648851797,
1.47235298144e-06,0.0,1.60835525927,
1.98303061061e-06,7362.0,2.84433273413,
2.16487877385e-08,0.0,2.46469795908,
1.39932428114e-08,0.0,2.76210311932,
2.31461925718e-08,0.0,2.42602965644,
1.61416149457e-06,0.0,1.96448904027,
2.28445825979e-07,6870.0,2.49130679725,
9.40594231226e-08,0.0,2.31346727081,
6.48969368042e-08,27.0,2.29798767795,
2.19116832184e-08,56884.0,3.10219520291,
6.74226540538e-07,0.0,1.69836062417,
6.47657964218e-07,11.0,2.16446269444,
5.14409623729e-07,5.0,2.10791277592,
3.49988024747e-08,2.0,2.15327850788,
1.29200768783e-06,89.0,2.17295438676,
1.36243097192e-08,7722.0,2.84660118549,
2.15778022051e-08,0.0,2.44344900984,
9.38492835647e-07,0.0,1.66143485996,
1.40997757717e-05,0.0,2.66331234193,
5.95663932429e-08,7867.0,2.36478686597,
8.80810365417e-07,4.0,2.05839891796,
4.5403643661e-08,11.0,1.95222692578,
1.31262781229e-07,3.0,2.39003668716,
2.46523730945e-08,0.0,2.76210311932,
1.16855767097e-06,26.0,2.04767589976,
4.16613434658e-08,1.0,2.02230181116,
4.3911012904e-08,0.0,2.61696504493,
7.69508954522e-07,0.0,1.74691024412,
1.7139819988e-06,81.0,2.60765549887,
3.80492407559e-08,168.0,2.16442690441,
1.66132119684e-08,3082.0,2.64346662644,
1.70010099844e-08,3173.0,2.65805736708,
2.81192001414e-08,10534.0,2.43028472507,
1.51825278839e-07,2.0,2.20332602945,
1.74319574156e-06,12.0,2.35424215141,
1.09788175555e-05,9223.0,2.98630542432,
1.10642997339e-05,3871.0,2.43013403202,
3.01949441738e-08,0.0,2.23801821114,
8.55197884105e-09,0.0,3.06018355737,
1.31018135486e-06,0.0,1.90210876876,
1.19357839222e-08,1.0,2.84317804411,
3.77359644408e-08,1.0,2.09989119157,
1.11996008178e-06,0.0,1.68036774604,
2.03880776594e-07,98.0,2.31139503329,
4.72737269226e-08,3773.0,2.33762655669,
6.36720840097e-07,2.0,2.13003242485,
9.00630375421e-06,4141.0,2.3518150316,
2.20541880165e-08,0.0,2.4183403169,
3.09108744085e-08,0.0,2.25005476916,
9.60089328982e-07,0.0,1.68568774615,
2.39542423059e-08,79.0,2.36683613421,
3.92489861925e-07,4788.0,2.50047591702,
1.27651741955e-05,4051.0,2.49846258811,
1.41458768487e-08,0.0,2.76249323936,
2.88084106326e-09,0.0,3.50506704877,
8.44545423522e-09,3761.0,3.063892069,
1.21523528139e-08,2332.0,3.22654249839,
4.95969344165e-08,5.0,1.91242724605,
4.51255407103e-07,3747.0,2.48940558671,
3.63287334119e-08,27.0,2.17706879303,
3.61513340037e-08,14076.0,2.68442140251,
6.15220656093e-07,3791.0,2.75777556302,
4.0089357302e-08,0.0,2.05573536601,
9.64525060544e-06,182.0,2.15540923966,
7.28866433234e-07,0.0,1.78006061044,
1.47597769576e-07,0.0,2.93890911398,
7.11175458821e-08,5.0,2.32909428604,
1.01692525265e-06,1.0,1.80358763088,
8.30875706194e-07,0.0,1.66542724659,
1.59471473704e-08,0.0,2.66178910464,
2.17648215037e-08,3523.0,2.47828141392,
5.12454901698e-08,0.0,1.95309736443,
3.67742968959e-08,23.0,2.18237662338,
3.42250446355e-08,0.0,2.18687898865,
3.06992489031e-08,11409.0,2.72978239358,
2.36106237575e-08,297.0,2.3929658556,
3.59147337737e-08,47.0,2.31846204735,
4.88409646472e-07,0.0,1.97288046173,
2.85457495042e-08,0.0,2.26407789849,
1.30802364281e-06,0.0,1.80783384444,
2.73598109983e-08,0.0,2.30576195922,
4.52846972886e-08,5173.0,2.39758561118,
3.89740240262e-08,0.0,2.08303322295,
5.11215248322e-06,318.0,2.95290449542,
2.83742746455e-08,0.0,2.30576195922,
4.34766374372e-08,4.0,2.37671205035,
8.93724628382e-07,51.0,2.47371387581,
1.32482019561e-08,0.0,2.80123220202,
2.11721771688e-06,2.0,2.76136375143,
1.5317893899e-08,3914.0,2.6644202759,
8.36359249799e-09,0.0,3.06133292155,
8.07340186435e-07,4.0,1.92297918911,
1.41106577236e-08,0.0,2.76210311932,
5.07848218463e-08,211.0,2.43530216623,
4.32717874059e-08,2294.0,2.42281879765,
2.96632612003e-08,2155.0,2.24879896811,
1.10322696367e-08,0.0,2.88889599693,
4.33394342359e-08,1082.0,2.40257532488,
6.404951973e-07,0.0,1.750867399,
5.15380528411e-08,4.0,2.15273439303,
8.04614234252e-08,80.0,2.41293543537,
1.6382416663e-08,5816.0,2.7072491495,
1.06704307786e-06,113.0,2.13142143267,
3.24676534347e-08,0.0,2.19943922135,
2.44696319803e-08,0.0,2.33747517708,
1.61877242232e-08,0.0,2.80102454446,
2.02906547168e-08,0.0,2.4846163118,
2.65706752432e-08,0.0,2.43711637947,
2.10572117788e-08,19.0,2.84434229109,
1.3791140292e-05,7970.0,2.54055590993,
2.40752628346e-08,0.0,2.38655630437,
9.88901347129e-06,4584.0,2.49076012035,
0.561958997319,2297813.0,3.33075817204,
0.000948844582612,982.0,2.22102904143,
0.00142395003735,0.0,1.83262104111,
0.000501263630265,0.0,2.436040362,
0.00548367033012,25.0,1.78871956846,
0.91703851769,0.0,1.26061033843,
0.761399308942,0.0,1.54287859274,
0.00157871054654,17.0,1.97372514136,
0.0175803248201,0.0,1.55977708703,
0.00124953827564,111.0,1.93045110664,
0.000613149927523,1.0,2.31309126656,
0.00196665926805,497.0,1.79079533521,
0.000351299444757,0.0,2.66757844811,
0.540140318967,360.0,1.62557788467,
0.013032731926,98.0,2.15693449575,
0.00158694241431,0.0,1.76530973313,
0.000884393054106,0.0,2.13729059294,
0.742854683283,0.0,1.34479238348,
0.000578330692236,3778.0,2.38417900958,
0.00124203831018,0.0,1.91546654937,
0.01463798324,0.0,1.53390806193,
0.000504504523239,3942.0,2.43646427777,
0.00052260294881,4181.0,2.41102094354,
0.00148011162885,6.0,1.82709891397,
0.000805373568522,9.0,2.16036564805,
0.000241669766502,3899.0,2.81632610589,
0.928117990874,0.0,1.28668759623,
0.00599562751464,0.0,1.6681706762,
0.010110815489,14.0,1.92822462907,
0.322046987203,425.0,1.79204216353,
0.0397049443111,8073.0,1.93025309346,
0.927598712118,0.0,1.41452099267,
0.00114768859768,0.0,2.04202256207,
0.0174788393905,0.0,1.37508814298,
0.927785346241,0.0,1.46105844148,
0.0107717632568,1.0,1.55538385986,
0.0157800109498,0.0,2.24429128155,
0.000405542048712,3.0,2.56000207981,
0.000548574498737,0.0,2.40197210892,
0.0017715990537,0.0,1.70266962982,
0.000867134582669,11680.0,2.27982557274,
0.559119657031,0.0,1.42846867416,
0.0067521139361,20.0,1.56820372121,
0.00912303107522,0.0,1.70819435665,
0.000402449291519,0.0,2.55927425867,
0.00124167989616,0.0,1.91280422598,
0.00112354238158,0.0,1.97148816797,
0.0145522350488,3727.0,1.70713221981,
0.0011642365414,0.0,1.88213800712,
0.00037204390616,57720.0,2.62655711797,
0.929399158488,0.0,1.45693362997,
0.330016467663,0.0,1.64642000014,
0.00292283130847,544.0,1.86756838473,
0.000764703326022,2.0,2.20077831376,
0.77670807881,287.0,2.13216249967,
0.000112621932615,0.0,3.06657129524,
0.00115520927404,38.0,1.97223033712,
0.000285395097616,18646.0,2.81850186659,
0.003603624745,781.0,2.1185870826,
0.841967247384,0.0,1.55327075473,
0.00186757742257,519.0,1.96069648723,
0.00177591896011,4107.0,1.72055732659,
0.000374832946218,22033.0,2.61821614792,
